Año,Mes,Cód. Departamento,Cód. Ciudad,Departamento,Ciudad,Viajeros
2022,agosto,17,17001,Caldas,Manizales,801
2022,agosto,17,17013,Caldas,Aguadas,13
2022,agosto,17,17042,Caldas,Anserma,37
2022,agosto,17,17050,Caldas,Aranzazu,5
2022,agosto,17,17174,Caldas,Chinchiná,41
2022,agosto,17,17380,Caldas,La Dorada,29
2022,agosto,17,17388,Caldas,La Merced,3
2022,agosto,17,17433,Caldas,Manzanares,9
2022,agosto,17,17442,Caldas,Marmato,3
2022,agosto,17,17444,Caldas,Marquetalia,3
2022,agosto,17,17486,Caldas,Neira,10
2022,agosto,17,17495,Caldas,Norcasia,2
2022,agosto,17,17524,Caldas,Palestina,5
2022,agosto,17,17614,Caldas,Riosucio,11
2022,agosto,17,17616,Caldas,Risaralda,11
2022,agosto,17,17653,Caldas,Salamina,9
2022,agosto,17,17662,Caldas,Samaná,3
2022,agosto,17,17665,Caldas,San José,2
2022,agosto,17,17777,Caldas,Supía,14
2022,agosto,17,17867,Caldas,Victoria,3
2022,agosto,17,17873,Caldas,Villamaría,19
2022,agosto,17,17877,Caldas,Viterbo,15
2022,agosto,18,18001,Caquetá,Florencia,46
2022,agosto,18,18029,Caquetá,Albania,1
2022,agosto,18,18150,Caquetá,Cartagena del Chairá,15
2022,agosto,18,18247,Caquetá,El Doncello,5
2022,agosto,18,18256,Caquetá,El Paujil,2
2022,agosto,18,18460,Caquetá,Milán,1
2022,agosto,18,18592,Caquetá,Puerto Rico,1
2022,agosto,18,18610,Caquetá,San José del Fragua,1
2022,agosto,18,18753,Caquetá,San Vicente del Caguán,1
2022,agosto,18,18756,Caquetá,Solano,2
2022,agosto,19,19001,Cauca,Popayán,436
2022,agosto,19,19022,Cauca,Almaguer,8
2022,agosto,19,19050,Cauca,Argelia,3
2022,agosto,19,19075,Cauca,Balboa,5
2022,agosto,19,19100,Cauca,Bolívar,9
2022,agosto,19,19110,Cauca,Buenos Aires,4
2022,agosto,19,19130,Cauca,Cajibío,1
2022,agosto,19,19137,Cauca,Caldono,6
2022,agosto,19,19142,Cauca,Caloto,11
2022,agosto,19,19212,Cauca,Corinto,1
2022,agosto,19,19290,Cauca,Florencia,3
2022,agosto,19,19300,Cauca,Guachené,2
2022,agosto,19,19392,Cauca,La Sierra,2
2022,agosto,19,19397,Cauca,La Vega,1
2022,agosto,19,19418,Cauca,López,1
2022,agosto,19,19455,Cauca,Miranda,6
2022,agosto,19,19473,Cauca,Morales,3
2022,agosto,19,19513,Cauca,Padilla,1
2022,agosto,19,19517,Cauca,Paez,1
2022,agosto,19,19532,Cauca,Patía,4
2022,agosto,19,19548,Cauca,Piendamó,16
2022,agosto,19,19573,Cauca,Puerto Tejada,22
2022,agosto,19,19693,Cauca,San Sebastián,4
2022,agosto,19,19698,Cauca,Santander de Quilichao,35
2022,agosto,19,19785,Cauca,Sucre,3
2022,agosto,19,19807,Cauca,Timbío,11
2022,agosto,19,19821,Cauca,Toribio,1
2022,agosto,19,19845,Cauca,Villa Rica,15
2022,agosto,20,20001,Cesar,Valledupar,295
2022,agosto,20,20011,Cesar,Aguachica,15
2022,agosto,20,20013,Cesar,Agustín Codazzi,2
2022,agosto,20,20032,Cesar,Astrea,1
2022,agosto,20,20045,Cesar,Becerril,2
2022,agosto,20,20060,Cesar,Bosconia,11
2022,agosto,20,20175,Cesar,Chimichagua,2
2022,agosto,20,20178,Cesar,Chiriguaná,2
2022,agosto,20,20228,Cesar,Curumaní,5
2022,agosto,20,20250,Cesar,El Paso,20
2022,agosto,20,20400,Cesar,La Jagua de Ibirico,39
2022,agosto,20,20443,Cesar,Manaure,2
2022,agosto,20,20550,Cesar,Pelaya,1
2022,agosto,20,20621,Cesar,La Paz,5
2022,agosto,20,20710,Cesar,San Alberto,1
2022,agosto,20,20750,Cesar,San Diego,1
2022,agosto,20,20770,Cesar,San Martín,1
2022,agosto,23,23001,Córdoba,Montería,260
2022,agosto,23,23068,Córdoba,Ayapel,1
2022,agosto,23,23079,Córdoba,Buenavista,4
2022,agosto,23,23162,Córdoba,Cereté,21
2022,agosto,23,23182,Córdoba,Chinú,6
2022,agosto,23,23300,Córdoba,Cotorra,4
2022,agosto,23,23350,Córdoba,La Apartada,1
2022,agosto,23,23417,Córdoba,Lorica,4
2022,agosto,23,23419,Córdoba,Los Córdobas,16
2022,agosto,23,23464,Córdoba,Momil,4
2022,agosto,23,23466,Córdoba,Montelíbano,13
2022,agosto,23,23500,Córdoba,Moñitos,2
2022,agosto,23,23555,Córdoba,Planeta Rica,8
2022,agosto,23,23570,Córdoba,Pueblo Nuevo,1
2022,agosto,23,23574,Córdoba,Puerto Escondido,1
2022,agosto,23,23580,Córdoba,Puerto Libertador,1
2022,agosto,23,23660,Córdoba,Sahagún,6
2022,agosto,23,23670,Córdoba,San Andrés de Sotavento,3
2022,agosto,23,23675,Córdoba,San Bernardo del Viento,3
2022,agosto,23,23678,Córdoba,San Carlos,1
2022,agosto,23,23682,Córdoba,San José de Uré,2
2022,agosto,23,23807,Córdoba,Tierralta,1
2022,agosto,23,23855,Córdoba,Valencia,2
2022,agosto,25,25001,Cundinamarca,Agua de Dios,25
2022,agosto,25,25019,Cundinamarca,Albán,2
2022,agosto,25,25035,Cundinamarca,Anapoima,18
2022,agosto,25,25040,Cundinamarca,Anolaima,9
2022,agosto,25,25053,Cundinamarca,Arbeláez,5
2022,agosto,25,25086,Cundinamarca,Beltrán,7
2022,agosto,25,25095,Cundinamarca,Bituima,2
2022,agosto,25,25099,Cundinamarca,Bojacá,50
2022,agosto,25,25120,Cundinamarca,Cabrera,14
2022,agosto,25,25126,Cundinamarca,Cajicá,340
2022,agosto,25,25148,Cundinamarca,Caparrapí,1
2022,agosto,25,25151,Cundinamarca,Caqueza,1
2022,agosto,25,25154,Cundinamarca,Carmen de Carupa,1
2022,agosto,25,25168,Cundinamarca,Chaguaní,2
2022,agosto,25,25175,Cundinamarca,Chía,645
2022,agosto,25,25178,Cundinamarca,Chipaque,16
2022,agosto,25,25181,Cundinamarca,Choachí,22
2022,agosto,25,25183,Cundinamarca,Chocontá,7
2022,agosto,25,25200,Cundinamarca,Cogua,5
2022,agosto,25,25214,Cundinamarca,Cota,106
2022,agosto,25,25224,Cundinamarca,Cucunubá,2
2022,agosto,25,25245,Cundinamarca,El Colegio,3
2022,agosto,25,25258,Cundinamarca,El Peñón,1
2022,agosto,25,25260,Cundinamarca,El Rosal,12
2022,agosto,25,25269,Cundinamarca,Facatativá,84
2022,agosto,25,25279,Cundinamarca,Fomeque,1
2022,agosto,25,25281,Cundinamarca,Fosca,1
2022,agosto,25,25286,Cundinamarca,Funza,51
2022,agosto,25,25290,Cundinamarca,Fusagasugá,154
2022,agosto,25,25295,Cundinamarca,Gachancipá,6
2022,agosto,25,25307,Cundinamarca,Girardot,78
2022,agosto,25,25312,Cundinamarca,Granada,3
2022,agosto,25,25317,Cundinamarca,Guachetá,2
2022,agosto,25,25320,Cundinamarca,Guaduas,6
2022,agosto,25,25322,Cundinamarca,Guasca,23
2022,agosto,25,25326,Cundinamarca,Guatavita,11
2022,agosto,25,25335,Cundinamarca,Guayabetal,1
2022,agosto,25,25372,Cundinamarca,Junín,2
2022,agosto,25,25377,Cundinamarca,La Calera,80
2022,agosto,25,25386,Cundinamarca,La Mesa,28
2022,agosto,25,25402,Cundinamarca,La Vega,33
2022,agosto,25,25426,Cundinamarca,Macheta,4
2022,agosto,25,25430,Cundinamarca,Madrid,81
2022,agosto,25,25438,Cundinamarca,Medina,4
2022,agosto,25,25473,Cundinamarca,Mosquera,104
2022,agosto,25,25488,Cundinamarca,Nilo,14
2022,agosto,25,25491,Cundinamarca,Nocaima,1
2022,agosto,25,25506,Cundinamarca,Venecia,1
2022,agosto,25,25513,Cundinamarca,Pacho,10
2022,agosto,25,25524,Cundinamarca,Pandi,1
2022,agosto,25,25572,Cundinamarca,Puerto Salgar,6
2022,agosto,25,25592,Cundinamarca,Quebradanegra,1
2022,agosto,25,25599,Cundinamarca,Apulo,4
2022,agosto,25,25612,Cundinamarca,Ricaurte,10
2022,agosto,25,25649,Cundinamarca,San Bernardo,12
2022,agosto,25,25658,Cundinamarca,San Francisco,9
2022,agosto,25,25662,Cundinamarca,San Juan de Río Seco,5
2022,agosto,25,25718,Cundinamarca,Sasaima,2
2022,agosto,25,25736,Cundinamarca,Sesquilé,4
2022,agosto,25,25740,Cundinamarca,Sibaté,12
2022,agosto,25,25743,Cundinamarca,Silvania,26
2022,agosto,25,25745,Cundinamarca,Simijaca,56
2022,agosto,25,25754,Cundinamarca,Soacha,172
2022,agosto,25,25758,Cundinamarca,Sopó,55
2022,agosto,25,25769,Cundinamarca,Subachoque,39
2022,agosto,25,25772,Cundinamarca,Suesca,12
2022,agosto,25,25777,Cundinamarca,Supatá,2
2022,agosto,25,25781,Cundinamarca,Sutatausa,1
2022,agosto,25,25785,Cundinamarca,Tabio,33
2022,agosto,25,25797,Cundinamarca,Tena,2
2022,agosto,25,25799,Cundinamarca,Tenjo,16
2022,agosto,25,25815,Cundinamarca,Tocaima,7
2022,agosto,25,25817,Cundinamarca,Tocancipá,84
2022,agosto,25,25841,Cundinamarca,Ubaque,7
2022,agosto,25,25843,Cundinamarca,Villa de San Diego de Ubate,15
2022,agosto,25,25845,Cundinamarca,Une,1
2022,agosto,25,25851,Cundinamarca,Útica,2
2022,agosto,25,25875,Cundinamarca,Villeta,12
2022,agosto,25,25898,Cundinamarca,Zipacón,6
2022,agosto,25,25899,Cundinamarca,Zipaquirá,182
2022,agosto,27,27001,Chocó,Quibdó,10
2022,agosto,27,27006,Chocó,Acandí,114
2022,agosto,27,27075,Chocó,Bahía Solano,12
2022,agosto,27,27099,Chocó,Bojaya,1
2022,agosto,27,27160,Chocó,Cértegui,1
2022,agosto,27,27245,Chocó,El Carmen de Atrato,8
2022,agosto,27,27361,Chocó,Istmina,1
2022,agosto,27,27372,Chocó,Juradó,30
2022,agosto,27,27425,Chocó,Medio Atrato,1
2022,agosto,27,27495,Chocó,Nuquí,9
2022,agosto,41,41001,Huila,Neiva,344
2022,agosto,41,41006,Huila,Acevedo,6
2022,agosto,41,41013,Huila,Agrado,1
2022,agosto,41,41016,Huila,Aipe,2
2022,agosto,41,41020,Huila,Algeciras,4
2022,agosto,41,41026,Huila,Altamira,1
2022,agosto,41,41132,Huila,Campoalegre,6
2022,agosto,41,41206,Huila,Colombia,4
2022,agosto,41,41298,Huila,Garzón,20
2022,agosto,41,41306,Huila,Gigante,1
2022,agosto,41,41359,Huila,Isnos,3
2022,agosto,41,41378,Huila,La Argentina,1
2022,agosto,41,41396,Huila,La Plata,3
2022,agosto,41,41483,Huila,Nátaga,3
2022,agosto,41,41530,Huila,Palestina,1
2022,agosto,41,41548,Huila,Pital,1
2022,agosto,41,41551,Huila,Pitalito,66
2022,agosto,41,41615,Huila,Rivera,6
2022,agosto,41,41668,Huila,San Agustín,21
2022,agosto,41,41791,Huila,Tarqui,1
2022,agosto,41,41799,Huila,Tello,2
2022,agosto,41,41807,Huila,Timaná,5
2022,agosto,41,41872,Huila,Villavieja,6
2022,agosto,44,44001,La Guajira,Riohacha,516
2022,agosto,44,44035,La Guajira,Albania,22
2022,agosto,44,44078,La Guajira,Barrancas,2
2022,agosto,44,44090,La Guajira,Dibulla,23
2022,agosto,44,44110,La Guajira,El Molino,2
2022,agosto,44,44279,La Guajira,Fonseca,10
2022,agosto,44,44378,La Guajira,Hatonuevo,1
2022,agosto,44,44430,La Guajira,Maicao,204
2022,agosto,44,44650,La Guajira,San Juan del Cesar,6
2022,agosto,44,44847,La Guajira,Uribia,9
2022,agosto,44,44874,La Guajira,Villanueva,6
2022,agosto,47,47001,Magdalena,Santa Marta,4328
2022,agosto,47,47030,Magdalena,Algarrobo,9
2022,agosto,47,47053,Magdalena,Aracataca,1
2022,agosto,47,47058,Magdalena,Ariguaní,2
2022,agosto,47,47170,Magdalena,Chivolo,1
2022,agosto,47,47189,Magdalena,Ciénaga,46
2022,agosto,47,47205,Magdalena,Concordia,2
2022,agosto,47,47258,Magdalena,El Piñon,2
2022,agosto,47,47288,Magdalena,Fundación,5
2022,agosto,47,47318,Magdalena,Guamal,3
2022,agosto,47,47660,Magdalena,Sabanas de San Angel,4
2022,agosto,47,47692,Magdalena,San Sebastián de Buenavista,5
2022,agosto,47,47707,Magdalena,Santa Ana,16
2022,agosto,47,47720,Magdalena,Santa Bárbara de Pinto,1
2022,agosto,47,47745,Magdalena,Sitionuevo,1
2022,agosto,47,47980,Magdalena,Zona Bananera,3
2022,agosto,50,50001,Meta,Villavicencio,526
2022,agosto,50,50006,Meta,Acacías,25
2022,agosto,50,50124,Meta,Cabuyaro,1
2022,agosto,50,50150,Meta,Castilla La Nueva,3
2022,agosto,50,50223,Meta,San Luis de Cubarral,1
2022,agosto,50,50226,Meta,Cumaral,2
2022,agosto,50,50313,Meta,Granada,5
2022,agosto,50,50318,Meta,Guamal,1
2022,agosto,50,50330,Meta,Mesetas,1
2022,agosto,50,50350,Meta,La Macarena,4
2022,agosto,50,50400,Meta,Lejanías,1
2022,agosto,50,50450,Meta,Puerto Concordia,1
2022,agosto,50,50568,Meta,Puerto Gaitán,99
2022,agosto,50,50573,Meta,Puerto López,4
2022,agosto,50,50577,Meta,Puerto Lleras,1
2022,agosto,50,50606,Meta,Restrepo,12
2022,agosto,50,50680,Meta,San Carlos de Guaroa,2
2022,agosto,50,50683,Meta,San Juan de Arama,2
2022,agosto,50,50689,Meta,San Martín,3
2022,agosto,50,50711,Meta,Vistahermosa,3
2022,agosto,52,52001,Nariño,Pasto,985
2022,agosto,52,52019,Nariño,Albán,6
2022,agosto,52,52079,Nariño,Barbacoas,21
2022,agosto,52,52110,Nariño,Buesaco,1
2022,agosto,52,52203,Nariño,Colón,1
2022,agosto,52,52227,Nariño,Cumbal,1
2022,agosto,52,52240,Nariño,Chachagüí,4
2022,agosto,52,52256,Nariño,El Rosario,1
2022,agosto,52,52260,Nariño,El Tambo,2
2022,agosto,52,52356,Nariño,Ipiales,557
2022,agosto,52,52399,Nariño,La Unión,3
2022,agosto,52,52480,Nariño,Nariño,9
2022,agosto,52,52560,Nariño,Potosí,1
2022,agosto,52,52573,Nariño,Puerres,4
2022,agosto,52,52612,Nariño,Ricaurte,4
2022,agosto,52,52621,Nariño,Roberto Payán,2
2022,agosto,52,52683,Nariño,Sandoná,5
2022,agosto,52,52687,Nariño,San Lorenzo,2
2022,agosto,52,52693,Nariño,San Pablo,3
2022,agosto,52,52699,Nariño,Santacruz,1
2022,agosto,52,52720,Nariño,Sapuyes,3
2022,agosto,52,52786,Nariño,Taminango,3
2022,agosto,52,52835,Nariño,San Andres de Tumaco,21
2022,agosto,52,52838,Nariño,Túquerres,4
2022,agosto,52,52885,Nariño,Yacuanquer,2
2022,agosto,54,54001,Norte de Santander,Cúcuta,6271
2022,agosto,54,54003,Norte de Santander,Abrego,19
2022,agosto,54,54051,Norte de Santander,Arboledas,2
2022,agosto,54,54099,Norte de Santander,Bochalema,1
2022,agosto,54,54109,Norte de Santander,Bucarasica,2
2022,agosto,54,54125,Norte de Santander,Cácota,12
2022,agosto,54,54172,Norte de Santander,Chinácota,31
2022,agosto,54,54174,Norte de Santander,Chitagá,1
2022,agosto,54,54223,Norte de Santander,Cucutilla,33
2022,agosto,54,54239,Norte de Santander,Durania,4
2022,agosto,54,54245,Norte de Santander,El Carmen,1
2022,agosto,54,54261,Norte de Santander,El Zulia,1
2022,agosto,54,54313,Norte de Santander,Gramalote,1
2022,agosto,54,54405,Norte de Santander,Los Patios,47
2022,agosto,54,54418,Norte de Santander,Lourdes,1
2022,agosto,54,54498,Norte de Santander,Ocaña,31
2022,agosto,54,54518,Norte de Santander,Pamplona,36
2022,agosto,54,54520,Norte de Santander,Pamplonita,1
2022,agosto,54,54553,Norte de Santander,Puerto Santander,12
2022,agosto,54,54599,Norte de Santander,Ragonvalia,2
2022,agosto,54,54670,Norte de Santander,San Calixto,1
2022,agosto,54,54673,Norte de Santander,San Cayetano,6
2022,agosto,54,54810,Norte de Santander,Tibú,1
2022,agosto,54,54820,Norte de Santander,Toledo,1
2022,agosto,54,54874,Norte de Santander,Villa del Rosario,193
2022,agosto,54,54901,Norte de Santander,Agua Clara,1
2022,agosto,63,12001,Quindío,Sin Especificar,1
2022,agosto,63,63001,Quindío,Armenia,1507
2022,agosto,63,63111,Quindío,Buenavista,5
2022,agosto,63,63130,Quindío,Calarca,267
2022,agosto,63,63190,Quindío,Circasia,53
2022,agosto,63,63212,Quindío,Córdoba,6
2022,agosto,63,63272,Quindío,Filandia,81
2022,agosto,63,63302,Quindío,Génova,1
2022,agosto,63,63401,Quindío,La Tebaida,110
2022,agosto,63,63470,Quindío,Montenegro,224
2022,agosto,63,63594,Quindío,Quimbaya,127
2022,agosto,63,63690,Quindío,Salento,475
2022,agosto,66,66001,Risaralda,Pereira,3411
2022,agosto,66,66045,Risaralda,Apía,20
2022,agosto,66,66075,Risaralda,Balboa,5
2022,agosto,66,66088,Risaralda,Belén de Umbría,11
2022,agosto,66,66170,Risaralda,Dosquebradas,286
2022,agosto,66,66383,Risaralda,La Celia,4
2022,agosto,66,66400,Risaralda,La Virginia,22
2022,agosto,66,66440,Risaralda,Marsella,12
2022,agosto,66,66456,Risaralda,Mistrató,6
2022,agosto,66,66572,Risaralda,Pueblo Rico,2
2022,agosto,66,66594,Risaralda,Quinchía,3
2022,agosto,66,66682,Risaralda,Santa Rosa de Cabal,113
2022,agosto,66,66687,Risaralda,Santuario,9
2022,agosto,68,68001,Santander,Bucaramanga,1838
2022,agosto,68,68013,Santander,Aguada,15
2022,agosto,68,68077,Santander,Barbosa,12
2022,agosto,68,68079,Santander,Barichara,41
2022,agosto,68,68081,Santander,Barrancabermeja,90
2022,agosto,68,68092,Santander,Betulia,2
2022,agosto,68,68101,Santander,Bolívar,8
2022,agosto,68,68121,Santander,Cabrera,2
2022,agosto,68,68132,Santander,California,2
2022,agosto,68,68147,Santander,Capitanejo,1
2022,agosto,68,68176,Santander,Chima,1
2022,agosto,68,68190,Santander,Cimitarra,2
2022,agosto,68,68207,Santander,Concepción,1
2022,agosto,68,68250,Santander,El Peñón,2
2022,agosto,68,68266,Santander,Enciso,1
2022,agosto,68,68276,Santander,Floridablanca,239
2022,agosto,68,68307,Santander,Girón,58
2022,agosto,68,68406,Santander,Lebrija,12
2022,agosto,68,68418,Santander,Los Santos,8
2022,agosto,68,68432,Santander,Málaga,2
2022,agosto,68,68444,Santander,Matanza,1
2022,agosto,68,68500,Santander,Oiba,3
2022,agosto,68,68524,Santander,Palmas del Socorro,1
2022,agosto,68,68533,Santander,Páramo,1
2022,agosto,68,68547,Santander,Piedecuesta,84
2022,agosto,68,68549,Santander,Pinchote,3
2022,agosto,68,68572,Santander,Puente Nacional,2
2022,agosto,68,68575,Santander,Puerto Wilches,3
2022,agosto,68,68615,Santander,Rionegro,2
2022,agosto,68,68655,Santander,Sabana de Torres,1
2022,agosto,68,68669,Santander,San Andrés,17
2022,agosto,68,68679,Santander,San Gil,64
2022,agosto,68,68682,Santander,San Joaquín,1
2022,agosto,68,68684,Santander,San José de Miranda,4
2022,agosto,68,68689,Santander,San Vicente de Chucurí,2
2022,agosto,68,68705,Santander,Santa Bárbara,1
2022,agosto,68,68745,Santander,Simacota,2
2022,agosto,68,68755,Santander,Socorro,20
2022,agosto,68,68770,Santander,Suaita,2
2022,agosto,68,68773,Santander,Sucre,2
2022,agosto,68,68855,Santander,Valle de San José,4
2022,agosto,68,68861,Santander,Vélez,4
2022,agosto,68,68872,Santander,Villanueva,2
2022,agosto,68,68895,Santander,Zapatoca,5
2022,agosto,70,70001,Sucre,Sincelejo,84
2022,agosto,70,70110,Sucre,Buenavista,1
2022,agosto,70,70204,Sucre,Coloso,1
2022,agosto,70,70215,Sucre,Corozal,10
2022,agosto,70,70221,Sucre,Coveñas,44
2022,agosto,70,70418,Sucre,Los Palmitos,1
2022,agosto,70,70429,Sucre,Majagual,1
2022,agosto,70,70670,Sucre,Sampués,1
2022,agosto,70,70713,Sucre,San Onofre,2
2022,agosto,70,70742,Sucre,San Luis de Sincé,1
2022,agosto,70,70771,Sucre,Sucre,4
2022,agosto,70,70820,Sucre,Santiago de Tolú,18
2022,agosto,70,70823,Sucre,Tolú Viejo,15
2022,agosto,73,73001,Tolima,Ibagué,627
2022,agosto,73,73024,Tolima,Alpujarra,2
2022,agosto,73,73055,Tolima,Armero,2
2022,agosto,73,73067,Tolima,Ataco,8
2022,agosto,73,73124,Tolima,Cajamarca,3
2022,agosto,73,73148,Tolima,Carmen de Apicalá,6
2022,agosto,73,73168,Tolima,Chaparral,3
2022,agosto,73,73200,Tolima,Coello,2
2022,agosto,73,73217,Tolima,Coyaima,1
2022,agosto,73,73268,Tolima,Espinal,22
2022,agosto,73,73275,Tolima,Flandes,3
2022,agosto,73,73283,Tolima,Fresno,5
2022,agosto,73,73319,Tolima,Guamo,1
2022,agosto,73,73349,Tolima,Honda,11
2022,agosto,73,73352,Tolima,Icononzo,11
2022,agosto,73,73408,Tolima,Lérida,1
2022,agosto,73,73411,Tolima,Líbano,9
2022,agosto,73,73443,Tolima,San Sebastián de Mariquita,17
2022,agosto,73,73449,Tolima,Melgar,46
2022,agosto,73,73563,Tolima,Prado,2
2022,agosto,73,73585,Tolima,Purificación,3
2022,agosto,73,73616,Tolima,Rioblanco,1
2022,agosto,73,73624,Tolima,Rovira,2
2022,agosto,73,73671,Tolima,Saldaña,1
2022,agosto,73,73678,Tolima,San Luis,7
2022,agosto,73,73861,Tolima,Venadillo,2
2022,agosto,76,76001,Valle del Cauca,Cali,16605
2022,agosto,76,76020,Valle del Cauca,Alcalá,69
2022,agosto,76,76036,Valle del Cauca,Andalucía,28
2022,agosto,76,76041,Valle del Cauca,Ansermanuevo,2
2022,agosto,76,76054,Valle del Cauca,Argelia,8
2022,agosto,76,76100,Valle del Cauca,Bolívar,11
2022,agosto,76,76109,Valle del Cauca,Buenaventura,452
2022,agosto,76,76111,Valle del Cauca,Guadalajara de Buga,191
2022,agosto,76,76113,Valle del Cauca,Bugalagrande,68
2022,agosto,76,76122,Valle del Cauca,Caicedonia,65
2022,agosto,76,76126,Valle del Cauca,Calima,34
2022,agosto,76,76130,Valle del Cauca,Candelaria,62
2022,agosto,76,76147,Valle del Cauca,Cartago,304
2022,agosto,76,76233,Valle del Cauca,Dagua,23
2022,agosto,76,76243,Valle del Cauca,El Águila,6
2022,agosto,76,76246,Valle del Cauca,El Cairo,3
2022,agosto,76,76248,Valle del Cauca,El Cerrito,68
2022,agosto,76,76250,Valle del Cauca,El Dovio,2
2022,agosto,76,76275,Valle del Cauca,Florida,109
2022,agosto,76,76306,Valle del Cauca,Ginebra,34
2022,agosto,76,76318,Valle del Cauca,Guacarí,86
2022,agosto,76,76364,Valle del Cauca,Jamundí,256
2022,agosto,76,76377,Valle del Cauca,La Cumbre,12
2022,agosto,76,76400,Valle del Cauca,La Unión,25
2022,agosto,76,76403,Valle del Cauca,La Victoria,13
2022,agosto,76,76497,Valle del Cauca,Obando,12
2022,agosto,76,76520,Valle del Cauca,Palmira,853
2022,agosto,76,76563,Valle del Cauca,Pradera,24
2022,agosto,76,76606,Valle del Cauca,Restrepo,3
2022,agosto,76,76616,Valle del Cauca,Riofrío,2
2022,agosto,76,76622,Valle del Cauca,Roldanillo,46
2022,agosto,76,76670,Valle del Cauca,San Pedro,3
2022,agosto,76,76736,Valle del Cauca,Sevilla,38
2022,agosto,76,76823,Valle del Cauca,Toro,27
2022,agosto,76,76828,Valle del Cauca,Trujillo,9
2022,agosto,76,76834,Valle del Cauca,Tuluá,289
2022,agosto,76,76863,Valle del Cauca,Versalles,4
2022,agosto,76,76869,Valle del Cauca,Vijes,6
2022,agosto,76,76890,Valle del Cauca,Yotoco,21
2022,agosto,76,76892,Valle del Cauca,Yumbo,86
2022,agosto,76,76895,Valle del Cauca,Zarzal,30
2022,agosto,81,81001,Arauca,Arauca,114
2022,agosto,81,81065,Arauca,Arauquita,2
2022,agosto,81,81300,Arauca,Fortul,2
2022,agosto,81,81736,Arauca,Saravena,9
2022,agosto,81,81794,Arauca,Tame,2
2022,agosto,85,85001,Casanare,Yopal,99
2022,agosto,85,85010,Casanare,Aguazul,2
2022,agosto,85,85015,Casanare,Chameza,1
2022,agosto,85,85139,Casanare,Maní,2
2022,agosto,85,85162,Casanare,Monterrey,3
2022,agosto,85,85250,Casanare,Paz de Ariporo,1
2022,agosto,85,85263,Casanare,Pore,1
2022,agosto,85,85410,Casanare,Tauramena,1
2022,agosto,85,85430,Casanare,Trinidad,1
2022,agosto,85,85440,Casanare,Villanueva,8
2022,agosto,86,86001,Putumayo,Mocoa,30
